company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,total_pax_booked,departure_delay_minutes,load_factor
G7,4436,2025-08-10,ORD,SGF,2025-08-10 12:45:00+00:00,2025-08-10T14:31:00Z,2025-08-10 12:39:00+00:00,2025-08-10T14:14:00Z,50,CRJ-550,Express,65,87,29,42,-6.0,0.84
UA,2487,2025-08-02,ORD,PHL,2025-08-02 21:23:00+00:00,2025-08-03T00:30:00Z,2025-08-02 21:37:00+00:00,2025-08-03T00:28:00Z,166,B737-800,Mainline,73,80,51,157,14.0,0.9457831325301205
UA,2154,2025-08-15,ORD,ROC,2025-08-15 18:25:00+00:00,2025-08-15T21:13:00Z,2025-08-15 18:49:00+00:00,2025-08-15T21:46:00Z,179,B737-900,Mainline,123,169,119,174,24.0,0.9720670391061452
UA,563,2025-08-07,ORD,EWR,2025-08-07 07:15:00+00:00,2025-08-07T10:33:00Z,2025-08-07 07:03:00+00:00,2025-08-07T10:10:00Z,200,A321-2NX,Mainline,767,348,62,200,-12.0,1.0
UA,1269,2025-08-10,ORD,CLE,2025-08-10 17:50:00+00:00,2025-08-10T20:18:00Z,2025-08-10 18:50:00+00:00,2025-08-10T21:40:00Z,126,B737-700,Mainline,64,56,43,122,60.0,0.9682539682539683
YX,3603,2025-08-05,ORD,CMH,2025-08-05 13:00:00+00:00,2025-08-05T15:35:00Z,2025-08-05 12:52:00+00:00,2025-08-05T15:23:00Z,76,ERJ-175,Express,55,76,34,71,-8.0,0.9342105263157895
UA,1335,2025-08-08,ORD,BUF,2025-08-08 18:20:00+00:00,2025-08-08T21:01:00Z,2025-08-08 21:01:00+00:00,2025-08-09T00:04:00Z,179,B737-900,Mainline,-125,41,56,91,161.0,0.5083798882681564
UA,349,2025-08-11,ORD,BTV,2025-08-11 18:35:00+00:00,2025-08-11T21:52:00Z,2025-08-11 18:27:00+00:00,2025-08-11T21:59:00Z,166,B737-800,Mainline,99,111,51,151,-8.0,0.9096385542168675
OO,5353,2025-08-09,ORD,GRR,2025-08-09 09:05:00+00:00,2025-08-09T11:17:00Z,2025-08-09 08:59:00+00:00,2025-08-09T11:13:00Z,50,CRJ-550,Express,60,80,29,49,-6.0,0.98
UA,1577,2025-08-09,ORD,SFO,2025-08-09 14:40:00+00:00,2025-08-09T17:26:00Z,2025-08-09 16:20:00+00:00,2025-08-09T18:54:00Z,234,B757-300,Mainline,80,69,66,234,100.0,1.0
UA,2100,2025-08-09,ORD,SLC,2025-08-09 13:11:00+00:00,2025-08-09T15:40:00Z,2025-08-09 13:06:00+00:00,2025-08-09T15:38:00Z,166,B737-800,Mainline,68,96,51,164,-5.0,0.9879518072289156
UA,1347,2025-08-03,ORD,FLL,2025-08-03 16:20:00+00:00,2025-08-03T20:34:00Z,2025-08-03 16:33:00+00:00,2025-08-03T20:29:00Z,179,B737-MAX9,Mainline,35,59,56,178,13.0,0.994413407821229
UA,1531,2025-08-08,ORD,DSM,2025-08-08 20:20:00+00:00,2025-08-08T21:47:00Z,2025-08-08 20:29:00+00:00,2025-08-08T21:45:00Z,126,A319-100,Mainline,90,127,43,120,9.0,0.9523809523809523
OO,5843,2025-08-07,ORD,ECP,2025-08-07 10:50:00+00:00,2025-08-07T13:23:00Z,2025-08-07 10:43:00+00:00,2025-08-07T13:09:00Z,76,ERJ-175,Express,75,75,34,74,-7.0,0.9736842105263158
UA,1801,2025-08-10,ORD,DEN,2025-08-10 16:20:00+00:00,2025-08-10T18:12:00Z,2025-08-10 17:48:00+00:00,2025-08-10T20:46:00Z,234,B757-300,Mainline,75,73,66,231,88.0,0.9871794871794872
OO,5868,2025-08-10,ORD,YWG,2025-08-10 19:58:00+00:00,2025-08-10T22:33:00Z,2025-08-10 20:53:00+00:00,2025-08-10T23:03:00Z,76,ERJ-175,Express,68,125,42,56,55.0,0.7368421052631579
YX,3409,2025-08-06,ORD,YOW,2025-08-06 13:56:00+00:00,2025-08-06T17:06:00Z,2025-08-06 13:55:00+00:00,2025-08-06T16:43:00Z,76,ERJ-175,Express,50,40,42,60,-1.0,0.7894736842105263
UA,1502,2025-08-07,ORD,RDU,2025-08-07 14:00:00+00:00,2025-08-07T17:08:00Z,2025-08-07 14:54:00+00:00,2025-08-07T17:58:00Z,179,B737-MAX9,Mainline,46,56,56,163,54.0,0.9106145251396648
UA,1634,2025-08-12,ORD,IAD,2025-08-12 14:24:00+00:00,2025-08-12T17:30:00Z,2025-08-12 17:47:00+00:00,2025-08-12T21:31:00Z,179,B737-MAX9,Mainline,77,319,56,164,203.0,0.9162011173184358
UA,929,2025-08-04,ORD,LHR,2025-08-04 16:05:00+00:00,2025-08-05T06:20:00Z,2025-08-04 16:29:00+00:00,2025-08-05T06:30:00Z,167,B767-300,Mainline,195,219,145,154,24.0,0.9221556886227545
G7,4585,2025-08-08,ORD,DAY,2025-08-08 10:55:00+00:00,2025-08-08T13:18:00Z,2025-08-08 10:50:00+00:00,2025-08-08T12:54:00Z,50,CRJ-550,Express,62,72,29,48,-5.0,0.96
OO,4792,2025-08-14,ORD,ROA,2025-08-14 17:57:00+00:00,2025-08-14T21:04:00Z,2025-08-14 18:11:00+00:00,2025-08-14T21:20:00Z,76,ERJ-175,Express,42,55,34,71,14.0,0.9342105263157895
UA,1620,2025-08-06,ORD,SEA,2025-08-06 08:50:00+00:00,2025-08-06T11:37:00Z,2025-08-06 08:44:00+00:00,2025-08-06T11:30:00Z,200,A321-2NX,Mainline,577,578,62,198,-6.0,0.99
OO,5103,2025-08-15,ORD,JLN,2025-08-15 21:50:00+00:00,2025-08-15T23:40:00Z,2025-08-15 21:48:00+00:00,2025-08-15T23:19:00Z,50,CRJ-200,Express,195,197,29,42,-2.0,0.84
OO,5469,2025-08-06,ORD,SDF,2025-08-06 07:25:00+00:00,2025-08-06T09:57:00Z,2025-08-06 07:19:00+00:00,2025-08-06T09:43:00Z,50,CRJ-550,Express,82,91,29,43,-6.0,0.86
OO,4748,2025-08-12,ORD,ATW,2025-08-12 20:20:00+00:00,2025-08-12T21:35:00Z,2025-08-13 00:08:00+00:00,2025-08-13T01:04:00Z,50,CRJ-550,Express,857,766,29,38,228.0,0.76
G7,4519,2025-08-09,ORD,SCE,2025-08-09 18:20:00+00:00,2025-08-09T21:24:00Z,2025-08-09 18:36:00+00:00,2025-08-09T21:26:00Z,50,CRJ-550,Express,75,34,29,44,16.0,0.88
YX,3536,2025-08-08,ORD,YUL,2025-08-08 07:15:00+00:00,2025-08-08T10:40:00Z,2025-08-08 07:14:00+00:00,2025-08-08T10:45:00Z,76,ERJ-175,Express,55,83,42,75,-1.0,0.9868421052631579
UA,1761,2025-08-04,ORD,FAT,2025-08-04 19:57:00+00:00,2025-08-04T22:30:00Z,2025-08-04 20:35:00+00:00,2025-08-04T23:19:00Z,126,B737-700,Mainline,67,84,43,125,38.0,0.9920634920634921
OO,5414,2025-08-10,ORD,MEM,2025-08-10 15:35:00+00:00,2025-08-10T17:34:00Z,2025-08-10 16:46:00+00:00,2025-08-10T18:35:00Z,50,CRJ-550,Express,46,44,29,46,71.0,0.92
G7,4452,2025-08-06,ORD,RIC,2025-08-06 10:50:00+00:00,2025-08-06T13:57:00Z,2025-08-06 10:47:00+00:00,2025-08-06T14:05:00Z,50,CRJ-550,Express,58,65,29,44,-3.0,0.88
UA,422,2025-08-08,ORD,ATH,2025-08-08 16:15:00+00:00,2025-08-09T10:30:00Z,2025-08-08 17:12:00+00:00,2025-08-09T11:17:00Z,318,B787-10,Mainline,185,208,155,293,57.0,0.9213836477987422
UA,2278,2025-08-08,ORD,SEA,2025-08-08 16:15:00+00:00,2025-08-08T18:58:00Z,2025-08-08 18:06:00+00:00,2025-08-08T21:03:00Z,200,A321-2NX,Mainline,80,218,62,194,111.0,0.97
UA,1967,2025-08-04,ORD,LAX,2025-08-04 18:15:00+00:00,2025-08-04T20:47:00Z,2025-08-04 21:17:00+00:00,2025-08-04T23:16:00Z,179,B737-900,Mainline,65,252,56,179,182.0,1.0
UA,944,2025-08-15,ORD,FRA,2025-08-15 15:10:00+00:00,2025-08-16T06:30:00Z,2025-08-15 15:07:00+00:00,2025-08-16T06:16:00Z,318,B787-10,Mainline,505,494,155,317,-3.0,0.9968553459119497
OO,5140,2025-08-06,ORD,CMX,2025-08-06 21:05:00+00:00,2025-08-06T23:44:00Z,2025-08-06 21:13:00+00:00,2025-08-06T23:43:00Z,50,CRJ-200,Express,61,80,29,20,8.0,0.4
UA,1010,2025-08-06,ORD,DCA,2025-08-06 08:00:00+00:00,2025-08-06T10:56:00Z,2025-08-06 07:50:00+00:00,2025-08-06T10:40:00Z,150,A320-200,Mainline,92,98,52,69,-10.0,0.46
G7,4517,2025-08-04,ORD,SCE,2025-08-04 14:10:00+00:00,2025-08-04T17:01:00Z,2025-08-04 14:03:00+00:00,2025-08-04T17:04:00Z,50,CRJ-550,Express,125,147,29,49,-7.0,0.98
UA,2040,2025-08-02,ORD,DEN,2025-08-02 20:10:00+00:00,2025-08-02T22:00:00Z,2025-08-02 20:44:00+00:00,2025-08-02T22:25:00Z,179,B737-900,Mainline,95,117,56,175,34.0,0.9776536312849162
OO,5643,2025-08-06,ORD,CAK,2025-08-06 21:10:00+00:00,2025-08-06T23:46:00Z,2025-08-06 21:18:00+00:00,2025-08-06T23:41:00Z,50,CRJ-550,Express,45,57,29,25,8.0,0.5
UA,416,2025-08-02,ORD,MXP,2025-08-02 21:35:00+00:00,2025-08-03T13:20:00Z,2025-08-02 23:33:00+00:00,2025-08-03T14:21:00Z,243,B787-8,Mainline,480,530,95,232,118.0,0.9547325102880658
OO,4792,2025-08-13,ORD,ROA,2025-08-13 17:57:00+00:00,2025-08-13T21:04:00Z,2025-08-13 17:56:00+00:00,2025-08-13T20:47:00Z,76,ERJ-175,Express,144,153,34,73,-1.0,0.9605263157894737
UA,2211,2025-08-02,ORD,SEA,2025-08-02 19:59:00+00:00,2025-08-02T22:42:00Z,2025-08-02 20:02:00+00:00,2025-08-02T22:35:00Z,179,B737-900,Mainline,114,159,119,170,3.0,0.9497206703910615
OO,5045,2025-08-03,ORD,RHI,2025-08-03 16:35:00+00:00,2025-08-03T17:57:00Z,2025-08-03 16:33:00+00:00,2025-08-03T17:42:00Z,50,CRJ-200,Express,42,54,29,44,-2.0,0.88
OO,5821,2025-08-02,ORD,MKE,2025-08-02 08:54:00+00:00,2025-08-02T10:02:00Z,2025-08-02 08:48:00+00:00,2025-08-02T09:51:00Z,50,CRJ-200,Express,1104,1105,29,46,-6.0,0.92
UA,2243,2025-08-01,ORD,RIC,2025-08-01 18:20:00+00:00,2025-08-01T21:30:00Z,2025-08-01 18:54:00+00:00,2025-08-01T22:08:00Z,150,A320-200,Mainline,639,346,46,150,34.0,1.0
G7,4585,2025-08-12,ORD,DAY,2025-08-12 10:55:00+00:00,2025-08-12T13:18:00Z,2025-08-12 11:01:00+00:00,2025-08-12T13:07:00Z,50,CRJ-550,Express,62,97,29,50,6.0,1.0
UA,2184,2025-08-02,ORD,EGE,2025-08-02 16:00:00+00:00,2025-08-02T18:03:00Z,2025-08-02 16:17:00+00:00,2025-08-02T18:10:00Z,126,B737-700,Mainline,184,57,43,119,17.0,0.9444444444444444
UA,445,2025-08-10,ORD,ANC,2025-08-10 15:50:00+00:00,2025-08-10T19:35:00Z,2025-08-10 16:44:00+00:00,2025-08-10T20:35:00Z,179,B737-MAX9,Mainline,68,60,56,105,54.0,0.5865921787709497
OO,5821,2025-08-04,ORD,MKE,2025-08-04 08:54:00+00:00,2025-08-04T10:02:00Z,2025-08-04 08:48:00+00:00,2025-08-04T09:53:00Z,50,CRJ-200,Express,62,42,29,50,-6.0,1.0
OO,5601,2025-08-07,ORD,FNT,2025-08-07 13:55:00+00:00,2025-08-07T16:11:00Z,2025-08-07 15:25:00+00:00,2025-08-07T17:34:00Z,50,CRJ-200,Express,-27,45,29,44,90.0,0.88
OO,5219,2025-08-14,ORD,GRB,2025-08-14 20:20:00+00:00,2025-08-14T21:37:00Z,2025-08-14 20:22:00+00:00,2025-08-14T22:33:00Z,50,CRJ-550,Express,104,88,29,46,2.0,0.92
OO,5118,2025-08-07,ORD,PLN,2025-08-07 12:45:00+00:00,2025-08-07T15:08:00Z,2025-08-07 12:58:00+00:00,2025-08-07T15:13:00Z,50,CRJ-200,Express,40,32,29,48,13.0,0.96
OO,5988,2025-08-11,ORD,BWI,2025-08-11 14:55:00+00:00,2025-08-11T18:07:00Z,2025-08-11 15:08:00+00:00,2025-08-11T18:20:00Z,76,ERJ-175,Express,47,43,34,76,13.0,1.0
UA,416,2025-08-04,ORD,MXP,2025-08-04 21:35:00+00:00,2025-08-05T13:20:00Z,2025-08-04 21:42:00+00:00,2025-08-05T13:12:00Z,243,B787-8,Mainline,205,199,150,221,7.0,0.9094650205761317
OO,5323,2025-08-09,ORD,CID,2025-08-09 21:05:00+00:00,2025-08-09T22:24:00Z,2025-08-09 21:52:00+00:00,2025-08-09T23:14:00Z,76,ERJ-175,Express,130,217,34,39,47.0,0.5131578947368421
UA,1252,2025-08-13,ORD,DCA,2025-08-13 07:00:00+00:00,2025-08-13T09:57:00Z,2025-08-13 06:52:00+00:00,2025-08-13T09:43:00Z,126,A319-100,Mainline,745,435,43,56,-8.0,0.4444444444444444
OO,5593,2025-08-05,ORD,MEM,2025-08-05 08:57:00+00:00,2025-08-05T11:02:00Z,2025-08-05 08:51:00+00:00,2025-08-05T10:47:00Z,76,ERJ-175,Express,52,76,34,66,-6.0,0.868421052631579
UA,1617,2025-08-08,ORD,PHL,2025-08-08 14:20:00+00:00,2025-08-08T17:36:00Z,2025-08-08 14:27:00+00:00,2025-08-08T17:54:00Z,166,B737-800,Mainline,125,69,51,165,7.0,0.9939759036144579
UA,920,2025-08-06,ORD,LHR,2025-08-06 18:05:00+00:00,2025-08-07T08:20:00Z,2025-08-06 20:05:00+00:00,2025-08-07T09:57:00Z,167,B767-300,Mainline,1840,1979,145,150,120.0,0.8982035928143712
G7,4529,2025-08-15,ORD,SGF,2025-08-15 08:55:00+00:00,2025-08-15T10:48:00Z,2025-08-15 08:45:00+00:00,2025-08-15T10:27:00Z,50,CRJ-550,Express,50,51,29,42,-10.0,0.84
OO,5280,2025-08-03,ORD,DSM,2025-08-03 21:29:00+00:00,2025-08-03T23:00:00Z,2025-08-03 21:24:00+00:00,2025-08-03T22:45:00Z,76,ERJ-175,Express,80,48,34,74,-5.0,0.9736842105263158
UA,669,2025-08-11,ORD,AUS,2025-08-11 07:10:00+00:00,2025-08-11T10:03:00Z,2025-08-11 07:07:00+00:00,2025-08-11T09:48:00Z,166,B737-800,Mainline,601,606,51,166,-3.0,1.0
UA,1693,2025-08-04,ORD,DCA,2025-08-04 13:55:00+00:00,2025-08-04T17:01:00Z,2025-08-04 13:58:00+00:00,2025-08-04T17:18:00Z,126,A319-100,Mainline,58,59,43,119,3.0,0.9444444444444444
OO,5234,2025-08-03,ORD,MKE,2025-08-03 10:35:00+00:00,2025-08-03T11:35:00Z,2025-08-03 10:32:00+00:00,2025-08-03T11:28:00Z,50,CRJ-550,Express,45,44,29,48,-3.0,0.96
UA,1677,2025-08-06,ORD,BOS,2025-08-06 15:48:00+00:00,2025-08-06T19:18:00Z,2025-08-06 15:43:00+00:00,2025-08-06T19:02:00Z,179,B737-900,Mainline,73,84,56,159,-5.0,0.888268156424581
UA,920,2025-08-02,ORD,LHR,2025-08-02 18:05:00+00:00,2025-08-03T08:20:00Z,2025-08-02 18:14:00+00:00,2025-08-03T08:14:00Z,167,B767-300,Mainline,1675,1658,145,161,9.0,0.9640718562874252
UA,1124,2025-08-02,ORD,IAH,2025-08-02 16:00:00+00:00,2025-08-02T18:58:00Z,2025-08-02 16:03:00+00:00,2025-08-02T18:54:00Z,179,B737-900,Mainline,78,79,56,179,3.0,1.0
UA,2099,2025-08-05,ORD,IAH,2025-08-05 09:46:00+00:00,2025-08-05T12:40:00Z,2025-08-05 09:42:00+00:00,2025-08-05T12:17:00Z,179,B737-900,Mainline,67,84,56,179,-4.0,1.0
UA,2481,2025-08-03,ORD,SYR,2025-08-03 18:20:00+00:00,2025-08-03T21:16:00Z,2025-08-03 18:24:00+00:00,2025-08-03T21:24:00Z,150,A320-200,Mainline,86,90,46,128,4.0,0.8533333333333334
UA,695,2025-08-08,ORD,SJU,2025-08-08 18:03:00+00:00,2025-08-08T23:54:00Z,2025-08-08 18:03:00+00:00,2025-08-08T23:33:00Z,179,B737-MAX9,Mainline,93,77,56,163,0.0,0.9106145251396648
OO,5375,2025-08-03,ORD,GRB,2025-08-03 08:50:00+00:00,2025-08-03T10:11:00Z,2025-08-03 08:46:00+00:00,2025-08-03T09:46:00Z,50,CRJ-200,Express,46,49,29,50,-4.0,1.0
G7,4425,2025-08-13,ORD,GRR,2025-08-13 14:00:00+00:00,2025-08-13T16:04:00Z,2025-08-13 13:59:00+00:00,2025-08-13T15:58:00Z,50,CRJ-550,Express,120,31,29,48,-1.0,0.96
OO,5103,2025-08-04,ORD,JLN,2025-08-04 21:50:00+00:00,2025-08-04T23:40:00Z,2025-08-04 21:45:00+00:00,2025-08-04T23:30:00Z,50,CRJ-200,Express,100,89,29,38,-5.0,0.76
UA,1314,2025-08-06,ORD,IAH,2025-08-06 14:26:00+00:00,2025-08-06T17:25:00Z,2025-08-06 14:21:00+00:00,2025-08-06T17:24:00Z,200,A321-2NX,Mainline,72,98,62,193,-5.0,0.965
UA,1785,2025-08-01,ORD,EWR,2025-08-01 16:46:00+00:00,2025-08-01T20:20:00Z,2025-08-01 17:10:00+00:00,2025-08-01T20:44:00Z,179,B737-900,Mainline,211,229,56,179,24.0,1.0
UA,1347,2025-08-02,ORD,FLL,2025-08-02 16:20:00+00:00,2025-08-02T20:34:00Z,2025-08-02 16:29:00+00:00,2025-08-02T20:28:00Z,179,B737-MAX9,Mainline,96,132,56,179,9.0,1.0
OO,4739,2025-08-08,ORD,GRB,2025-08-08 15:35:00+00:00,2025-08-08T16:48:00Z,2025-08-08 15:30:00+00:00,2025-08-08T16:38:00Z,50,CRJ-200,Express,65,53,29,50,-5.0,1.0
UA,1168,2025-08-11,ORD,SFO,2025-08-11 15:54:00+00:00,2025-08-11T18:44:00Z,2025-08-11 17:06:00+00:00,2025-08-11T20:08:00Z,200,A321-2NX,Mainline,72,136,62,200,72.0,1.0
UA,247,2025-08-03,ORD,OMA,2025-08-03 12:45:00+00:00,2025-08-03T14:22:00Z,2025-08-03 12:43:00+00:00,2025-08-03T14:03:00Z,150,A320-200,Mainline,57,78,46,143,-2.0,0.9533333333333334
YX,3700,2025-08-15,ORD,BNA,2025-08-15 07:25:00+00:00,2025-08-15T09:13:00Z,2025-08-15 07:18:00+00:00,2025-08-15T08:55:00Z,76,ERJ-175,Express,55,82,34,73,-7.0,0.9605263157894737
UA,1502,2025-08-15,ORD,RDU,2025-08-15 14:08:00+00:00,2025-08-15T17:16:00Z,2025-08-15 14:08:00+00:00,2025-08-15T17:41:00Z,179,B737-MAX9,Mainline,62,91,56,170,0.0,0.9497206703910615
UA,556,2025-08-04,ORD,CLT,2025-08-04 07:00:00+00:00,2025-08-04T10:12:00Z,2025-08-04 06:57:00+00:00,2025-08-04T10:06:00Z,179,B737-900,Mainline,468,495,56,147,-3.0,0.8212290502793296
UA,2465,2025-08-15,ORD,ORF,2025-08-15 11:55:00+00:00,2025-08-15T15:14:00Z,2025-08-15 12:01:00+00:00,2025-08-15T15:24:00Z,179,B737-MAX9,Mainline,68,110,56,178,6.0,0.994413407821229
UA,1974,2025-08-10,ORD,PWM,2025-08-10 18:30:00+00:00,2025-08-10T22:01:00Z,2025-08-10 18:50:00+00:00,2025-08-10T22:41:00Z,126,B737-700,Mainline,99,96,43,113,20.0,0.8968253968253969
YX,3440,2025-08-07,ORD,YYZ,2025-08-07 07:04:00+00:00,2025-08-07T09:58:00Z,2025-08-07 07:02:00+00:00,2025-08-07T09:35:00Z,76,ERJ-175,Express,539,488,42,76,-2.0,1.0
UA,786,2025-08-03,ORD,BTV,2025-08-03 11:17:00+00:00,2025-08-03T14:33:00Z,2025-08-03 11:12:00+00:00,2025-08-03T14:08:00Z,150,A320-200,Mainline,90,102,46,149,-5.0,0.9933333333333333
UA,2677,2025-08-09,ORD,IAD,2025-08-09 17:56:00+00:00,2025-08-09T20:55:00Z,2025-08-09 20:00:00+00:00,2025-08-09T22:43:00Z,176,B757-200,Mainline,-44,95,56,90,124.0,0.5113636363636364
OO,5251,2025-08-11,ORD,ASE,2025-08-11 19:35:00+00:00,2025-08-11T21:44:00Z,2025-08-11 19:38:00+00:00,2025-08-11T21:27:00Z,70,ERJ-175,Express,68,80,34,49,3.0,0.7
UA,1564,2025-08-01,ORD,MSP,2025-08-01 20:05:00+00:00,2025-08-01T21:43:00Z,2025-08-01 20:22:00+00:00,2025-08-01T21:59:00Z,166,B737-800,Mainline,110,57,60,151,17.0,0.9096385542168675
UA,2672,2025-08-10,ORD,PNS,2025-08-10 10:39:00+00:00,2025-08-10T13:06:00Z,2025-08-10 10:37:00+00:00,2025-08-10T12:47:00Z,126,A319-100,Mainline,67,75,43,116,-2.0,0.9206349206349206
G7,4549,2025-08-09,ORD,MLI,2025-08-09 14:00:00+00:00,2025-08-09T15:07:00Z,2025-08-09 13:56:00+00:00,2025-08-09T14:57:00Z,50,CRJ-550,Express,115,121,29,36,-4.0,0.72
UA,2417,2025-08-06,ORD,SAN,2025-08-06 16:13:00+00:00,2025-08-06T18:35:00Z,2025-08-06 16:15:00+00:00,2025-08-06T18:57:00Z,166,B737-800,Mainline,92,100,51,165,2.0,0.9939759036144579
UA,1347,2025-08-08,ORD,FLL,2025-08-08 17:50:00+00:00,2025-08-08T22:04:00Z,2025-08-08 17:44:00+00:00,2025-08-08T21:39:00Z,166,B737-800,Mainline,113,136,51,145,-6.0,0.8734939759036144
UA,912,2025-08-03,ORD,KEF,2025-08-03 21:10:00+00:00,2025-08-04T08:30:00Z,2025-08-03 21:19:00+00:00,2025-08-04T08:27:00Z,176,B757-200,Mainline,150,134,75,164,9.0,0.9318181818181818
UA,2201,2025-08-09,ORD,MCO,2025-08-09 14:01:00+00:00,2025-08-09T18:00:00Z,2025-08-09 14:02:00+00:00,2025-08-09T18:03:00Z,179,B737-900,Mainline,67,72,56,176,1.0,0.9832402234636871
G7,4173,2025-08-01,ORD,AVL,2025-08-01 13:55:00+00:00,2025-08-01T16:55:00Z,2025-08-01 14:53:00+00:00,2025-08-01T17:39:00Z,50,CRJ-550,Express,101,27,29,49,58.0,0.98
UA,1304,2025-08-01,ORD,LAS,2025-08-01 11:29:00+00:00,2025-08-01T13:28:00Z,2025-08-01 11:26:00+00:00,2025-08-01T13:14:00Z,179,B737-900,Mainline,121,80,56,179,-3.0,1.0
UA,1485,2025-08-12,ORD,SEA,2025-08-12 13:40:00+00:00,2025-08-12T16:20:00Z,2025-08-12 13:40:00+00:00,2025-08-12T16:09:00Z,166,B737-800,Mainline,69,98,51,166,0.0,1.0
OO,5309,2025-08-12,ORD,FWA,2025-08-12 20:05:00+00:00,2025-08-12T22:21:00Z,2025-08-12 21:28:00+00:00,2025-08-12T23:37:00Z,50,CRJ-200,Express,495,470,29,40,83.0,0.8
OO,5988,2025-08-07,ORD,BWI,2025-08-07 14:55:00+00:00,2025-08-07T18:07:00Z,2025-08-07 14:52:00+00:00,2025-08-07T17:54:00Z,76,ERJ-175,Express,47,58,34,73,-3.0,0.9605263157894737
G7,4599,2025-08-07,ORD,BHM,2025-08-07 19:45:00+00:00,2025-08-07T21:49:00Z,2025-08-07 20:15:00+00:00,2025-08-07T21:59:00Z,50,CRJ-550,Express,50,96,29,46,30.0,0.92
OO,5414,2025-08-12,ORD,MEM,2025-08-12 15:35:00+00:00,2025-08-12T17:34:00Z,2025-08-12 15:59:00+00:00,2025-08-12T18:47:00Z,50,CRJ-550,Express,46,34,29,41,24.0,0.82
OO,5565,2025-08-07,ORD,CHO,2025-08-07 14:04:00+00:00,2025-08-07T17:10:00Z,2025-08-07 13:58:00+00:00,2025-08-07T16:53:00Z,50,CRJ-550,Express,41,44,29,48,-6.0,0.96
UA,2481,2025-08-10,ORD,SYR,2025-08-10 18:20:00+00:00,2025-08-10T21:16:00Z,2025-08-10 18:33:00+00:00,2025-08-10T21:29:00Z,150,A320-200,Mainline,75,83,46,133,13.0,0.8866666666666667
OO,5314,2025-08-02,ORD,LNK,2025-08-02 19:40:00+00:00,2025-08-02T21:36:00Z,2025-08-02 20:49:00+00:00,2025-08-02T22:21:00Z,50,CRJ-550,Express,64,65,29,50,69.0,1.0
UA,2278,2025-08-10,ORD,SEA,2025-08-10 16:15:00+00:00,2025-08-10T18:58:00Z,2025-08-10 16:53:00+00:00,2025-08-10T19:31:00Z,200,A321-2NX,Mainline,80,138,62,192,38.0,0.96
YX,3525,2025-08-06,ORD,YYZ,2025-08-06 16:43:00+00:00,2025-08-06T19:37:00Z,2025-08-06 16:40:00+00:00,2025-08-06T19:38:00Z,76,ERJ-175,Express,58,73,42,76,-3.0,1.0
OO,5517,2025-08-02,ORD,PVD,2025-08-02 18:15:00+00:00,2025-08-02T21:54:00Z,2025-08-02 18:13:00+00:00,2025-08-02T21:42:00Z,76,ERJ-175,Express,85,49,34,70,-2.0,0.9210526315789473
OO,5420,2025-08-14,ORD,MLI,2025-08-14 15:35:00+00:00,2025-08-14T16:43:00Z,2025-08-14 16:56:00+00:00,2025-08-14T17:55:00Z,76,ERJ-175,Express,-70,35,34,53,81.0,0.6973684210526315
UA,764,2025-08-12,ORD,YYC,2025-08-12 08:43:00+00:00,2025-08-12T11:36:00Z,2025-08-12 08:38:00+00:00,2025-08-12T11:02:00Z,166,B737-800,Mainline,533,531,65,148,-5.0,0.891566265060241
YX,3708,2025-08-03,ORD,BNA,2025-08-03 12:45:00+00:00,2025-08-03T14:26:00Z,2025-08-03 12:49:00+00:00,2025-08-03T14:19:00Z,76,ERJ-175,Express,40,65,34,76,4.0,1.0
G7,4584,2025-08-08,ORD,TUL,2025-08-08 20:07:00+00:00,2025-08-08T22:15:00Z,2025-08-08 20:25:00+00:00,2025-08-08T22:22:00Z,50,CRJ-550,Express,72,77,29,43,18.0,0.86
OO,5122,2025-08-02,ORD,EAU,2025-08-02 12:25:00+00:00,2025-08-02T13:54:00Z,2025-08-02 12:22:00+00:00,2025-08-02T13:32:00Z,50,CRJ-200,Express,90,105,29,40,-3.0,0.8
G7,4588,2025-08-04,ORD,MDT,2025-08-04 13:55:00+00:00,2025-08-04T16:57:00Z,2025-08-04 13:52:00+00:00,2025-08-04T16:37:00Z,50,CRJ-550,Express,58,30,29,47,-3.0,0.94
UA,1859,2025-08-12,ORD,SNA,2025-08-12 16:50:00+00:00,2025-08-12T19:18:00Z,2025-08-12 18:42:00+00:00,2025-08-12T20:57:00Z,126,B737-700,Mainline,233,308,43,108,112.0,0.8571428571428571
UA,2683,2025-08-01,ORD,SAN,2025-08-01 14:06:00+00:00,2025-08-01T16:28:00Z,2025-08-01 14:03:00+00:00,2025-08-01T16:13:00Z,166,B737-800,Mainline,63,58,51,161,-3.0,0.9698795180722891
OO,5380,2025-08-08,ORD,MSY,2025-08-08 07:12:00+00:00,2025-08-08T09:48:00Z,2025-08-08 07:08:00+00:00,2025-08-08T09:42:00Z,76,ERJ-175,Express,662,658,34,72,-4.0,0.9473684210526315
