company_id,flight_number,scheduled_departure_date_local,scheduled_arrival_station_code,scheduled_ground_time_minutes,minimum_turn_minutes,total_seats,tight_ground_time,transfer_bags,origin_bags,total_bags_per_seat,total_pax_booked,total_ssr_count,ssr_per_pax,tight_ground_time_norm,total_bags_per_seat_norm,ssr_per_pax_norm,difficulty_score,daily_difficulty_rank,difficulty_classification
OO,5652,2025-08-10,GEG,173,34,76,0,24,19,0.5657894736842105,64,0.0,0.0,0.0,0.36651411136537,0.0,0.12217137045512333,487,Easy
UA,1741,2025-08-12,JAC,107,43,126,0,53,43,0.7619047619047619,122,1.0,0.00819672131147541,0.0,0.5016332244517032,0.06557377049180328,0.18906899831450216,223,Medium
OO,5493,2025-08-03,ATW,106,29,50,0,36,17,1.06,48,0.0,0.0,0.0,0.7647058823529412,0.0,0.25490196078431376,84,Difficult
UA,1740,2025-08-15,RSW,42,51,166,9,11,29,0.24096385542168675,75,1.0,0.013333333333333334,0.03614457831325301,0.1300207756232687,0.020000000000000004,0.06205511797884058,537,Easy
UA,1491,2025-08-11,DFW,70,43,126,0,19,30,0.3888888888888889,126,0.0,0.0,0.0,0.24047334375670626,0.0,0.08015778125223542,542,Easy
OO,5448,2025-08-13,FWA,130,29,50,0,56,10,1.32,46,3.0,0.06521739130434782,0.0,0.7581232697071252,0.46894409937888204,0.4090224563620024,7,Difficult
OO,5230,2025-08-06,CRW,147,29,50,0,39,16,1.1,49,3.0,0.061224489795918366,0.0,0.8243087557603687,0.4110787172011662,0.4117958243205116,19,Difficult
OO,4766,2025-08-07,OKC,42,29,50,0,40,9,0.98,46,1.0,0.021739130434782608,0.0,0.6666666666666667,0.08695652173913043,0.25120772946859904,60,Difficult
OO,5124,2025-08-08,EAU,57,29,50,0,22,7,0.58,41,1.0,0.024390243902439025,0.0,0.3792587668273225,0.14634146341463417,0.17520007674731888,277,Medium
OO,5358,2025-08-04,CAK,80,29,50,0,24,10,0.68,49,1.0,0.02040816326530612,0.0,0.42868602599069466,0.12244897959183673,0.18371166852751045,187,Medium
OO,4792,2025-08-09,ROA,60,34,76,0,48,9,0.75,75,4.0,0.05333333333333334,0.0,0.42567567567567566,0.3160493827160494,0.24724168613057498,101,Difficult
OO,4778,2025-08-11,FAR,50,29,50,0,7,34,0.82,46,0.0,0.0,0.0,0.5556884024648212,0.0,0.18522946748827374,159,Medium
YX,3655,2025-08-07,PIT,64,34,76,0,46,17,0.8289473684210527,74,2.0,0.02702702702702703,0.0,0.552232854864434,0.10810810810810811,0.2201136543241807,106,Difficult
UA,1252,2025-08-02,DCA,637,43,126,0,46,5,0.40476190476190477,90,1.0,0.011111111111111112,0.0,0.1614401858304297,0.07777777777777778,0.07973932120273583,500,Easy
UA,2865,2025-08-10,LGA,85,51,166,0,7,30,0.22289156626506024,166,0.0,0.0,0.0,0.1180373668587393,0.0,0.0393457889529131,552,Easy
G7,4529,2025-08-05,SGF,50,29,50,0,25,8,0.66,50,1.0,0.02,0.0,0.46595570139458575,0.13142857142857142,0.1991280909410524,227,Medium
YX,3641,2025-08-11,GRR,72,34,76,0,47,8,0.7236842105263158,76,0.0,0.0,0.0,0.48526528774801914,0.0,0.16175509591600637,250,Medium
UA,2038,2025-08-07,BUF,481,51,166,0,6,11,0.10240963855421686,67,0.0,0.0,0.0,0.00182548375319459,0.0,0.0006084945843981966,553,Easy
UA,343,2025-08-13,SFO,58,46,150,0,29,73,0.68,150,3.0,0.02,0.0,0.3711205012385254,0.14380952380952383,0.1716433416826831,259,Medium
UA,1583,2025-08-10,BWI,105,43,126,0,74,24,0.7777777777777778,112,0.0,0.0,0.0,0.5201288244766507,0.0,0.1733762748255502,363,Medium
UA,907,2025-08-08,FRA,125,155,318,30,172,146,1.0,316,5.0,0.015822784810126583,0.05385996409335727,0.668938008974572,0.0949367088607595,0.27257822730956294,47,Difficult
UA,2333,2025-08-10,BWI,65,56,179,0,67,47,0.6368715083798883,172,1.0,0.005813953488372093,0.0,0.4180228321593394,0.056589147286821705,0.15820399314872036,407,Medium
UA,1421,2025-08-03,FLL,635,62,200,0,13,111,0.62,199,2.0,0.010050251256281407,0.0,0.44117647058823534,0.04522613065326633,0.1621342004138339,376,Medium
UA,972,2025-08-03,BRU,410,155,318,0,307,128,1.3679245283018868,312,9.0,0.028846153846153848,0.0,0.9911209766925639,0.12980769230769232,0.3736428896667521,6,Difficult
UA,1198,2025-08-12,CUN,76,70,179,0,13,72,0.4748603351955307,133,0.0,0.0,0.0,0.2906696350597111,0.0,0.09688987835323704,408,Easy
YX,3498,2025-08-02,CVG,45,34,76,0,45,4,0.6447368421052632,76,0.0,0.0,0.0,0.30776636713735556,0.0,0.10258878904578518,478,Easy
OO,5836,2025-08-02,TYS,41,29,50,0,9,9,0.36,44,0.0,0.0,0.0,0.13414634146341461,0.0,0.04471544715447154,519,Easy
OO,4638,2025-08-04,COS,65,34,76,0,35,16,0.6710526315789473,76,0.0,0.0,0.0,0.42269288253523263,0.0,0.1408976275117442,365,Medium
UA,1324,2025-08-10,SFO,84,62,200,0,40,89,0.645,200,2.0,0.01,0.0,0.42391304347826086,0.09733333333333334,0.17374879227053142,361,Medium
UA,1124,2025-08-10,IAH,75,56,179,0,50,76,0.7039106145251397,179,4.0,0.0223463687150838,0.0,0.46660189458343454,0.21750465549348233,0.22803551669230562,206,Medium
UA,1815,2025-08-03,MSY,130,46,150,0,29,62,0.6066666666666667,150,1.0,0.006666666666666667,0.0,0.43137254901960786,0.030000000000000002,0.15379084967320264,409,Medium
UA,1967,2025-08-13,LAX,72,62,200,0,63,57,0.6,166,2.0,0.012048192771084338,0.0,0.3227451551799504,0.0866322432587493,0.1364591328128999,364,Medium
UA,1659,2025-08-10,CUN,80,70,179,0,10,107,0.6536312849162011,176,1.0,0.005681818181818182,0.0,0.4301675977653631,0.055303030303030305,0.16182354268946447,396,Medium
UA,1270,2025-08-10,PUJ,97,70,179,0,26,86,0.6256983240223464,164,2.0,0.012195121951219513,0.0,0.40992632175532345,0.11869918699186993,0.17620850291573112,352,Medium
G7,4460,2025-08-02,ROC,650,29,50,0,28,3,0.62,46,3.0,0.06521739130434782,0.0,0.2926829268292683,0.4565217391304348,0.24973488865323437,93,Difficult
G7,4461,2025-08-03,ABE,115,33,50,0,14,19,0.66,49,0.0,0.0,0.0,0.4705882352941177,0.0,0.15686274509803924,394,Medium
UA,378,2025-08-12,LAX,73,62,200,0,90,72,0.81,198,4.0,0.020202020202020204,0.0,0.5369808679421373,0.16161616161616163,0.232865676519433,143,Medium
UA,310,2025-08-08,MCI,58,43,126,0,103,23,1.0,126,3.0,0.023809523809523808,0.0,0.668938008974572,0.14285714285714285,0.27059838394390495,49,Difficult
G7,4588,2025-08-08,MDT,110,29,50,0,24,8,0.64,48,1.0,0.020833333333333332,0.0,0.42064151570550107,0.125,0.181880505235167,248,Medium
UA,2424,2025-08-08,RDU,80,56,179,0,55,3,0.3240223463687151,128,1.0,0.0078125,0.0,0.2027077841831756,0.046875,0.08319426139439186,525,Easy
UA,1634,2025-08-13,IAD,70,56,179,0,80,39,0.664804469273743,179,3.0,0.01675977653631285,0.0,0.36193188802069554,0.12051077414205906,0.1608142207209182,289,Medium
OO,5272,2025-08-09,MSN,56,29,50,0,25,2,0.54,43,0.0,0.0,0.0,0.2837837837837838,0.0,0.09459459459459461,482,Easy
OO,5045,2025-08-09,RHI,42,29,50,0,39,9,0.96,34,1.0,0.029411764705882353,0.0,0.5675675675675675,0.17429193899782133,0.24728650218846296,100,Difficult
OO,5601,2025-08-14,FNT,-31,29,50,60,34,9,0.86,42,1.0,0.023809523809523808,0.21897810218978103,0.6417370325693607,0.17063492063492064,0.34378335179802083,41,Difficult
YX,3571,2025-08-03,IND,60,34,70,0,49,5,0.7714285714285715,69,1.0,0.014492753623188406,0.0,0.5525210084033614,0.06521739130434782,0.20591279990256972,202,Medium
OO,5292,2025-08-12,MTY,54,42,76,0,8,42,0.6578947368421053,70,6.0,0.08571428571428572,0.0,0.4251909521821353,0.6857142857142857,0.37030174596547366,21,Difficult
G7,4481,2025-08-11,GRR,740,29,50,0,32,1,0.66,43,2.0,0.046511627906976744,0.0,0.43870137036696416,0.13953488372093023,0.19274541802929812,133,Difficult
G7,4463,2025-08-15,ABE,105,29,50,0,15,11,0.52,39,0.0,0.0,0.0,0.330505540166205,0.0,0.110168513388735,445,Easy
G7,4482,2025-08-06,TUL,45,29,50,0,23,1,0.48,39,2.0,0.05128205128205128,0.0,0.3510944700460829,0.3443223443223443,0.23180560478947573,164,Medium
G7,4584,2025-08-09,TUL,102,29,50,0,40,12,1.04,49,0.0,0.0,0.0,0.6216216216216216,0.0,0.2072072072072072,186,Medium
OO,5051,2025-08-08,LAF,-528,29,50,557,2,3,0.1,19,1.0,0.05263157894736842,1.0,0.04819677580189463,0.3157894736842105,0.4546620831620351,1,Difficult
OO,4766,2025-08-14,OKC,42,29,50,0,34,8,0.84,46,1.0,0.021739130434782608,0.0,0.6264575794129473,0.15579710144927536,0.2607515602874076,135,Difficult
UA,1775,2025-08-04,FLL,20,56,179,36,24,119,0.7988826815642458,178,6.0,0.033707865168539325,0.1422924901185771,0.5083162514889661,0.20224719101123595,0.2842853108729264,42,Difficult
OO,4645,2025-08-05,FWA,190,29,50,0,27,16,0.86,44,2.0,0.045454545454545456,0.0,0.638228055783429,0.2987012987012987,0.31230978482824256,56,Difficult
UA,1269,2025-08-01,CLE,74,43,126,0,91,14,0.8333333333333334,124,2.0,0.016129032258064516,0.0,0.5362996323005443,0.14516129032258066,0.22715364087437498,175,Medium
UA,399,2025-08-13,BOS,91,51,166,0,32,56,0.5301204819277109,166,1.0,0.006024096385542169,0.0,0.2804895818155326,0.04331612162937465,0.10793523448163574,438,Easy
UA,1576,2025-08-04,LGA,-10,51,166,61,5,39,0.26506024096385544,164,0.0,0.0,0.24110671936758893,0.15075028173016147,0.0,0.1306190003659168,406,Medium
UA,714,2025-08-03,MDT,57,46,150,0,56,36,0.6133333333333333,145,1.0,0.006896551724137931,0.0,0.4362745098039216,0.03103448275862069,0.1557696641875141,400,Medium
UA,2067,2025-08-05,BOS,501,51,166,0,25,38,0.3795180722891566,166,2.0,0.012048192771084338,0.0,0.22435929114324404,0.07917383820998279,0.10117770978440895,459,Easy
UA,1941,2025-08-09,CVG,91,43,126,0,98,13,0.8809523809523809,126,1.0,0.007936507936507936,0.0,0.5141570141570142,0.04703115814226925,0.18706272409976113,248,Medium
OO,5395,2025-08-08,GSO,65,34,70,0,58,19,1.1,61,4.0,0.06557377049180328,0.0,0.7379092571048697,0.3934426229508197,0.3771172933518965,5,Difficult
UA,1361,2025-08-15,STL,69,51,166,0,81,7,0.5301204819277109,137,2.0,0.014598540145985401,0.0,0.3377770083102493,0.021897810218978103,0.11989160617640915,401,Medium
OO,5290,2025-08-01,BOI,55,34,70,0,29,9,0.5428571428571428,66,0.0,0.0,0.0,0.3177656251908738,0.0,0.1059218750636246,494,Easy
OO,5852,2025-08-01,HSV,877,34,76,0,17,27,0.5789473684210527,76,1.0,0.013157894736842105,0.0,0.34491739138914185,0.11842105263157894,0.15444614800690692,389,Medium
OO,5534,2025-08-05,OMA,27,34,76,7,36,14,0.6578947368421053,76,3.0,0.039473684210526314,0.043478260869565216,0.4641423081904927,0.25939849624060146,0.2556730217668865,110,Difficult
UA,1996,2025-08-09,SJU,576,62,200,0,47,89,0.68,198,8.0,0.04040404040404041,0.0,0.3783783783783784,0.23943135054246165,0.2059365763069467,194,Medium
UA,1674,2025-08-03,AUA,-69,70,179,139,52,75,0.7094972067039106,176,6.0,0.03409090909090909,0.7393617021276596,0.5069832402234637,0.1534090909090909,0.4665846777534048,2,Difficult
UA,1381,2025-08-07,DCA,74,46,150,0,20,34,0.36,95,0.0,0.0,0.0,0.196969696969697,0.0,0.06565656565656566,532,Easy
UA,764,2025-08-03,YYC,46,52,126,6,45,69,0.9047619047619048,127,5.0,0.03937007874015748,0.031914893617021274,0.6505602240896359,0.17716535433070868,0.2865468240124553,44,Difficult
UA,2090,2025-08-04,MIA,83,60,166,0,11,60,0.42771084337349397,163,3.0,0.018404907975460124,0.0,0.25969721981138094,0.11042944785276075,0.12337555588804723,442,Easy
UA,920,2025-08-01,LHR,1755,145,167,0,34,98,0.7904191616766467,156,1.0,0.00641025641025641,0.0,0.5040140054525957,0.057692307692307696,0.18723543771496778,306,Medium
G7,4519,2025-08-04,SCE,79,29,50,0,20,1,0.42,40,2.0,0.05,0.0,0.25453232793197494,0.30000000000000004,0.1848441093106583,178,Medium
G7,4390,2025-08-04,CHA,54,29,50,0,16,7,0.46,50,4.0,0.08,0.0,0.2813252045563934,0.48000000000000004,0.25377506818546447,65,Difficult
UA,2207,2025-08-01,OMA,15,56,179,41,99,29,0.7150837988826816,177,0.0,0.0,0.1971153846153846,0.4473369377678504,0.0,0.21481744079441167,210,Medium
OO,5103,2025-08-14,JLN,107,29,50,0,24,26,1.0,37,0.0,0.0,0.0,0.7486932046642542,0.0,0.24956440155475137,156,Medium
UA,2672,2025-08-14,PNS,801,46,150,0,14,73,0.58,128,3.0,0.0234375,0.0,0.4278246883795737,0.16796875,0.19859781279319125,302,Medium
OO,5729,2025-08-14,FNT,93,29,50,0,47,10,1.14,50,3.0,0.06,0.0,0.8556493767591474,0.43,0.4285497922530492,11,Difficult
G7,4502,2025-08-11,LEX,55,29,50,0,29,0,0.58,43,0.0,0.0,0.0,0.38020785431803555,0.0,0.12673595143934518,419,Medium
OO,5847,2025-08-11,DSM,47,34,76,0,61,17,1.0263157894736843,73,2.0,0.0273972602739726,0.0,0.7065401017489,0.0821917808219178,0.26291062752360594,29,Difficult
OO,5099,2025-08-07,CIU,46,29,50,0,13,20,0.66,39,2.0,0.05128205128205128,0.0,0.4242424242424243,0.20512820512820512,0.2097902097902098,128,Difficult
OO,5499,2025-08-06,SBN,68,29,50,0,19,4,0.46,14,1.0,0.07142857142857142,0.0,0.3358294930875576,0.47959183673469385,0.27180710994075047,98,Difficult
G7,4574,2025-08-13,YOW,68,37,50,0,29,5,0.68,50,1.0,0.02,0.0,0.3711205012385254,0.14380952380952383,0.1716433416826831,259,Medium
G7,4429,2025-08-12,FSD,57,29,50,0,17,6,0.46,49,1.0,0.02040816326530612,0.0,0.2797480167988801,0.16326530612244897,0.14767110764044303,313,Medium
G7,4186,2025-08-01,MLI,85,29,50,0,32,0,0.64,40,0.0,0.0,0.0,0.3908491292078784,0.0,0.1302830430692928,450,Easy
OO,5229,2025-08-07,ILM,47,34,76,0,16,39,0.7236842105263158,65,0.0,0.0,0.0,0.47248803827751207,0.0,0.1574960127591707,278,Medium
UA,2179,2025-08-12,SFO,78,66,234,0,50,115,0.7051282051282052,206,2.0,0.009708737864077669,0.0,0.4599052370867583,0.07766990291262135,0.17919171333312656,248,Medium
UA,970,2025-08-13,FCO,1495,155,318,0,65,70,0.42452830188679247,191,2.0,0.010471204188481676,0.0,0.21663885368354782,0.07529294440289205,0.09731059936214663,459,Easy
UA,1414,2025-08-06,BOI,57,46,150,0,63,46,0.7266666666666667,144,2.0,0.013888888888888888,0.0,0.5393625192012289,0.09325396825396826,0.2108721624850657,211,Medium
UA,359,2025-08-01,MEX,93,60,150,0,32,97,0.86,148,4.0,0.02702702702702703,0.0,0.5563617706581534,0.24324324324324326,0.26653500463379887,106,Difficult
UA,2106,2025-08-04,SFO,85,70,200,0,48,62,0.55,202,2.0,0.009900990099009901,0.0,0.3416091769613348,0.05940594059405941,0.13367170585179808,395,Medium
UA,1314,2025-08-14,IAH,72,62,200,0,49,68,0.585,200,6.0,0.03,0.0,0.4316445516686771,0.215,0.21554818388955901,254,Medium
OO,4791,2025-08-13,SBN,45,29,50,0,60,0,1.2,43,1.0,0.023255813953488372,0.0,0.6855602506192627,0.1672203765227021,0.28426020904732163,44,Difficult
OO,5521,2025-08-06,ATW,79,29,50,0,20,23,0.86,49,1.0,0.02040816326530612,0.0,0.6411290322580645,0.13702623906705538,0.2593850904417066,116,Difficult
G7,4502,2025-08-12,LEX,58,29,50,0,19,11,0.6,49,0.0,0.0,0.0,0.38264115725618286,0.0,0.12754705241872763,354,Easy
UA,1710,2025-08-13,SMF,304,51,166,0,53,28,0.4879518072289157,109,1.0,0.009174311926605505,0.0,0.25499052892321145,0.06596767147225864,0.10698606679849003,440,Easy
G7,4600,2025-08-11,XNA,48,29,50,0,11,7,0.36,45,0.0,0.0,0.0,0.21935068518348202,0.0,0.07311689506116067,550,Easy
YX,3542,2025-08-12,YUL,195,42,76,0,39,19,0.7631578947368421,58,0.0,0.0,0.0,0.5025542156838667,0.0,0.16751807189462223,269,Medium
UA,2226,2025-08-01,CLE,71,56,179,0,56,46,0.5698324022346368,177,5.0,0.02824858757062147,0.0,0.3380599271607617,0.2542372881355932,0.19743240509878499,265,Medium
UA,2182,2025-08-04,PHL,96,46,150,0,20,52,0.48,144,2.0,0.013888888888888888,0.0,0.2947216428686026,0.08333333333333333,0.1260183254006453,428,Easy
OO,5652,2025-08-11,GEG,48,34,76,0,44,22,0.868421052631579,71,0.0,0.0,0.0,0.5910923727049622,0.0,0.19703079090165407,116,Difficult
UA,1452,2025-08-09,PVR,75,60,150,0,14,85,0.66,144,5.0,0.034722222222222224,0.0,0.3648648648648649,0.205761316872428,0.1902087272457643,235,Medium
UA,2138,2025-08-11,LGA,62,51,166,0,18,53,0.42771084337349397,166,2.0,0.012048192771084338,0.0,0.2688587514779065,0.03614457831325302,0.10166777659705317,512,Easy
UA,1269,2025-08-04,CLE,69,43,126,0,63,20,0.6587301587301587,125,2.0,0.016,0.0,0.4144390201665991,0.096,0.17014634005553306,234,Medium
UA,1857,2025-08-14,MIA,59,60,166,1,27,72,0.5963855421686747,156,1.0,0.00641025641025641,0.0036496350364963502,0.4403427945800088,0.04594017094017094,0.16331086685222537,410,Medium
UA,1297,2025-08-15,DFW,60,43,126,0,16,62,0.6190476190476191,100,1.0,0.01,0.0,0.40167029415644373,0.015000000000000001,0.13889009805214791,319,Medium
OO,5790,2025-08-11,CRW,-15,29,50,44,21,19,0.8,45,0.0,0.0,0.04360753221010902,0.541065023452589,0.0,0.19489085188756602,122,Difficult
UA,1832,2025-08-07,CMH,735,43,126,0,21,11,0.25396825396825395,65,0.0,0.0,0.0,0.11664261664261664,0.0,0.038880872214205546,549,Easy
OO,5748,2025-08-06,YWG,47,42,70,0,37,12,0.7,68,1.0,0.014705882352941176,0.0,0.5190092165898617,0.09873949579831934,0.205916237462727,221,Medium
OO,5470,2025-08-03,GEG,43,34,76,0,31,27,0.7631578947368421,71,1.0,0.014084507042253521,0.0,0.5464396284829722,0.06338028169014084,0.2032733033910377,214,Medium
UA,342,2025-08-02,GCM,81,70,179,0,61,92,0.8547486033519553,150,3.0,0.02,0.0,0.4358223191170459,0.14,0.19194077303901533,208,Medium
UA,1100,2025-08-01,PDX,514,64,179,0,52,82,0.7486033519553073,180,3.0,0.016666666666666666,0.0,0.47255470944640937,0.15,0.20751823648213644,235,Medium
OO,5358,2025-08-08,CAK,-88,29,50,117,21,12,0.66,43,2.0,0.046511627906976744,0.21005385996409337,0.43443576533156053,0.27906976744186046,0.30785313091250477,17,Difficult
OO,5534,2025-08-14,ICT,45,29,50,0,30,6,0.72,48,1.0,0.020833333333333332,0.0,0.5347808604744672,0.14930555555555555,0.2280288053433409,214,Medium
OO,5448,2025-08-14,FWA,130,29,50,0,30,19,0.98,50,1.0,0.02,0.0,0.7334137515078407,0.14333333333333334,0.29224902828039134,85,Difficult
OO,5493,2025-08-01,ATW,104,29,50,0,30,18,0.96,46,0.0,0.0,0.0,0.6315947894991876,0.0,0.2105315964997292,228,Medium
OO,5726,2025-08-10,TYS,48,29,50,0,15,3,0.36,37,2.0,0.05405405405405406,0.0,0.2173913043478261,0.5261261261261262,0.24783914349131742,154,Medium
UA,1848,2025-08-07,ATL,70,43,126,0,16,51,0.5317460317460317,119,2.0,0.01680672268907563,0.0,0.32708032708032714,0.06722689075630252,0.13143573927887656,382,Medium
OO,5577,2025-08-15,JAX,-39,34,70,73,16,35,0.7285714285714285,67,0.0,0.0,0.2931726907630522,0.4803620894341116,0.0,0.25784492673238796,35,Difficult
G7,4436,2025-08-05,SGF,65,29,50,0,33,9,0.84,44,2.0,0.045454545454545456,0.0,0.6210008203445446,0.2987012987012987,0.3065673730152811,60,Difficult
UA,359,2025-08-09,MEX,95,60,150,0,48,90,0.92,143,14.0,0.0979020979020979,0.0,0.5405405405405406,0.5801605801605801,0.37356704023370685,12,Difficult
UA,1358,2025-08-02,RDU,497,43,126,0,23,18,0.3253968253968254,84,2.0,0.023809523809523808,0.0,0.11304684475416181,0.16666666666666666,0.09323783714027616,491,Easy
UA,411,2025-08-04,DTW,77,43,126,0,91,20,0.8809523809523809,121,0.0,0.0,0.0,0.5632883347467015,0.0,0.1877627782489005,172,Medium
UA,617,2025-08-07,CLT,85,51,166,0,35,28,0.3795180722891566,164,6.0,0.036585365853658534,0.0,0.2117561153705732,0.14634146341463414,0.11936585959506911,428,Easy
UA,1756,2025-08-04,YYZ,57,65,166,8,46,50,0.5783132530120482,162,1.0,0.006172839506172839,0.03162055335968379,0.36057401433102854,0.037037037037037035,0.14307720157591644,356,Medium
UA,987,2025-08-06,CDG,290,155,318,0,55,141,0.6163522012578616,300,10.0,0.03333333333333333,0.0,0.45516513056835634,0.22380952380952382,0.22632488479262672,171,Medium
UA,1599,2025-08-04,DEN,754,87,364,0,77,187,0.7252747252747253,364,1.0,0.0027472527472527475,0.0,0.4590120292029484,0.016483516483516487,0.15849851522882163,305,Medium
UA,2658,2025-08-14,SMF,104,46,150,0,76,43,0.7933333333333333,143,2.0,0.013986013986013986,0.0,0.5908055220479829,0.10023310023310024,0.23034620742702772,203,Medium
OO,5320,2025-08-03,MKE,54,29,50,0,33,16,0.98,41,0.0,0.0,0.0,0.7058823529411765,0.0,0.23529411764705885,128,Difficult
UA,1905,2025-08-13,PIT,60,46,150,0,75,28,0.6866666666666666,147,2.0,0.013605442176870748,0.0,0.37515178007673994,0.09782960803368967,0.15766046270347653,296,Medium
UA,2665,2025-08-14,IAH,72,56,179,0,44,37,0.45251396648044695,132,5.0,0.03787878787878788,0.0,0.33042884451662613,0.27146464646464646,0.2006311636604242,295,Medium
UA,2649,2025-08-14,EWR,162,64,176,0,39,107,0.8295454545454546,176,7.0,0.03977272727272727,0.0,0.6184705925357312,0.2850378787878788,0.30116949044120334,75,Difficult
UA,1297,2025-08-11,DFW,75,43,126,0,20,48,0.5396825396825397,126,0.0,0.0,0.0,0.35072897916639295,0.0,0.11690965972213098,463,Easy
YX,3694,2025-08-11,ROC,70,34,76,0,34,9,0.5657894736842105,73,3.0,0.0410958904109589,0.0,0.3698175587040812,0.1232876712328767,0.16436840997898597,232,Medium
UA,2661,2025-08-13,LGA,44,62,179,18,10,57,0.3743016759776536,151,0.0,0.0,0.027993779160186624,0.1862672235621831,0.0,0.0714203342407899,499,Easy
UA,2090,2025-08-15,MIA,431,51,166,0,9,87,0.5783132530120482,155,3.0,0.01935483870967742,0.0,0.37240304709141275,0.02903225806451613,0.13381176838530964,349,Medium
UA,1823,2025-08-05,IAH,477,62,200,0,10,94,0.52,200,3.0,0.015,0.0,0.3453650533223954,0.09857142857142856,0.14797882729794132,359,Medium
UA,912,2025-08-15,KEF,150,75,176,0,106,48,0.875,161,1.0,0.006211180124223602,0.0,0.5855695983379501,0.009316770186335404,0.19829545617476182,122,Difficult
UA,1815,2025-08-12,MSY,66,46,150,0,41,42,0.5533333333333333,111,1.0,0.009009009009009009,0.0,0.3483434437704153,0.07207207207207207,0.14013850528082913,327,Medium
UA,2323,2025-08-15,MCO,86,62,200,0,173,34,1.035,196,6.0,0.030612244897959183,0.0,0.7005280470914126,0.04591836734693878,0.24881547147945046,40,Difficult
G7,4599,2025-08-12,BHM,155,29,50,0,20,10,0.6,32,2.0,0.0625,0.0,0.38264115725618286,0.5,0.2942137190853943,62,Difficult
UA,1980,2025-08-06,LGA,655,51,166,0,23,24,0.28313253012048195,132,2.0,0.015151515151515152,0.0,0.20083560046638166,0.10173160173160174,0.10085573406599446,456,Easy
OO,5021,2025-08-01,SUX,25,29,50,4,10,4,0.28,47,0.0,0.0,0.019230769230769232,0.12001026138015565,0.0,0.04641367687030829,558,Easy
UA,1905,2025-08-15,PIT,65,46,150,0,49,12,0.4066666666666667,123,1.0,0.008130081300813009,0.0,0.24907663896583565,0.012195121951219514,0.08709058697235172,498,Easy
