company_id,flight_number,scheduled_departure_date_local,departure_delay_minutes,scheduled_ground_time_minutes,minimum_turn_minutes
UA,786,2025-08-03,-5.0,90,46
UA,2677,2025-08-09,124.0,-44,56
OO,5251,2025-08-11,3.0,68,34
UA,1564,2025-08-01,17.0,110,60
UA,2672,2025-08-10,-2.0,67,43
G7,4549,2025-08-09,-4.0,115,29
UA,2417,2025-08-06,2.0,92,51
UA,1347,2025-08-08,-6.0,113,51
UA,912,2025-08-03,9.0,150,75
UA,2201,2025-08-09,1.0,67,56
G7,4173,2025-08-01,58.0,101,29
UA,1304,2025-08-01,-3.0,121,56
UA,1485,2025-08-12,0.0,69,51
OO,5309,2025-08-12,83.0,495,29
OO,5988,2025-08-07,-3.0,47,34
G7,4599,2025-08-07,30.0,50,29
OO,5414,2025-08-12,24.0,46,29
OO,5565,2025-08-07,-6.0,41,29
UA,2481,2025-08-10,13.0,75,46
OO,5314,2025-08-02,69.0,64,29
UA,2278,2025-08-10,38.0,80,62
YX,3525,2025-08-06,-3.0,58,42
OO,5517,2025-08-02,-2.0,85,34
OO,5420,2025-08-14,81.0,-70,34
UA,764,2025-08-12,-5.0,533,65
YX,3708,2025-08-03,4.0,40,34
G7,4584,2025-08-08,18.0,72,29
OO,5122,2025-08-02,-3.0,90,29
G7,4588,2025-08-04,-3.0,58,29
UA,1859,2025-08-12,112.0,233,43
UA,2683,2025-08-01,-3.0,63,51
OO,5380,2025-08-08,-4.0,662,34
UA,1742,2025-08-14,-4.0,90,51
UA,611,2025-08-01,29.0,381,66
UA,288,2025-08-10,2.0,240,122
UA,1634,2025-08-04,3.0,77,56
UA,2067,2025-08-11,-9.0,563,51
UA,1198,2025-08-01,4.0,99,70
UA,1328,2025-08-04,-4.0,69,56
OO,5447,2025-08-06,8.0,71,34
UA,2389,2025-08-09,45.0,73,56
UA,399,2025-08-09,-4.0,70,51
OO,5603,2025-08-03,-5.0,86,29
UA,580,2025-08-03,146.0,82,56
UA,1361,2025-08-12,162.0,57,43
UA,1617,2025-08-01,-5.0,77,51
UA,2099,2025-08-12,-2.0,118,56
UA,2154,2025-08-07,0.0,93,56
UA,2652,2025-08-15,9.0,72,51
OO,5499,2025-08-09,-2.0,145,29
OO,5353,2025-08-05,-9.0,75,29
UA,622,2025-08-13,1.0,99,87
YX,3568,2025-08-03,-2.0,75,42
UA,1708,2025-08-04,9.0,78,56
UA,2011,2025-08-15,-1.0,87,60
G7,4445,2025-08-06,-10.0,60,29
YX,3700,2025-08-13,-3.0,56,34
UA,1834,2025-08-02,-3.0,88,51
OO,5234,2025-08-05,-1.0,47,29
OO,5225,2025-08-07,-3.0,90,29
UA,2343,2025-08-11,3.0,66,56
OO,5637,2025-08-10,37.0,59,29
UA,2172,2025-08-04,-9.0,77,51
OO,4791,2025-08-07,-9.0,45,29
OO,5610,2025-08-13,-2.0,75,29
OO,5977,2025-08-15,141.0,980,34
OO,5251,2025-08-13,-1.0,382,34
OO,5045,2025-08-07,-1.0,42,29
OO,5568,2025-08-04,-6.0,90,29
G7,4458,2025-08-10,-6.0,60,29
UA,2172,2025-08-05,-5.0,82,51
OO,5568,2025-08-08,-2.0,977,29
OO,5099,2025-08-15,-9.0,46,29
OO,4748,2025-08-15,118.0,3,29
UA,1156,2025-08-14,2.0,80,56
OO,5362,2025-08-06,8.0,185,29
YX,3628,2025-08-08,-1.0,59,34
UA,1785,2025-08-07,9.0,111,56
UA,587,2025-08-12,51.0,61,65
UA,2616,2025-08-13,2.0,63,51
UA,2483,2025-08-14,7.0,150,56
UA,275,2025-08-01,-4.0,57,46
UA,1314,2025-08-08,-3.0,72,62
YX,3601,2025-08-04,-6.0,52,42
UA,2202,2025-08-11,8.0,75,56
OO,5763,2025-08-12,-6.0,170,34
G7,4184,2025-08-05,-6.0,53,29
UA,1381,2025-08-08,-8.0,79,46
UA,907,2025-08-15,116.0,315,155
UA,1620,2025-08-08,-6.0,72,62
G7,4431,2025-08-10,80.0,51,29
OO,4809,2025-08-04,-5.0,72,34
OO,5251,2025-08-04,-3.0,68,34
UA,3,2025-08-05,11.0,1545,145
UA,1905,2025-08-07,9.0,76,46
OO,5790,2025-08-13,15.0,80,29
UA,2424,2025-08-05,-3.0,84,56
OO,5505,2025-08-03,114.0,78,29
UA,307,2025-08-06,3.0,98,43
OO,5568,2025-08-09,-6.0,94,29
UA,2075,2025-08-03,6.0,74,51
OO,5470,2025-08-08,0.0,43,34
UA,1198,2025-08-15,-1.0,108,70
OO,5021,2025-08-08,6.0,130,29
OO,5405,2025-08-14,-9.0,47,29
OO,5557,2025-08-06,-6.0,70,34
UA,1830,2025-08-15,6.0,96,46
YX,3638,2025-08-10,4.0,78,34
G7,4390,2025-08-05,16.0,54,29
YX,3690,2025-08-08,-9.0,59,34
OO,5260,2025-08-01,495.0,63,29
OO,5124,2025-08-10,154.0,57,29
UA,1301,2025-08-14,84.0,-16,43
UA,503,2025-08-05,-2.0,294,66
UA,1659,2025-08-08,-5.0,80,70
G7,4476,2025-08-05,-3.0,49,29
G7,4599,2025-08-13,55.0,50,29
G7,4482,2025-08-11,0.0,67,29
YX,3551,2025-08-13,57.0,50,34
UA,2104,2025-08-11,-7.0,330,56
OO,5344,2025-08-09,184.0,-60,29
UA,2657,2025-08-12,31.0,94,56
UA,2179,2025-08-07,4.0,78,66
UA,2640,2025-08-01,-3.0,124,43
UA,2394,2025-08-09,34.0,124,66
UA,356,2025-08-14,-4.0,81,56
UA,2616,2025-08-08,-3.0,58,51
YX,3641,2025-08-03,-1.0,72,34
UA,2683,2025-08-02,-4.0,70,56
UA,2666,2025-08-05,-5.0,447,62
YX,3668,2025-08-02,23.0,55,34
UA,2640,2025-08-11,-5.0,123,43
OO,5795,2025-08-08,-5.0,55,34
UA,276,2025-08-06,195.0,66,62
OO,5568,2025-08-15,-5.0,957,29
UA,293,2025-08-12,-12.0,75,51
G7,4463,2025-08-13,13.0,152,29
OO,5435,2025-08-12,-3.0,45,34
UA,2347,2025-08-01,11.0,128,51
UA,1502,2025-08-09,-1.0,68,56
UA,2665,2025-08-09,15.0,65,56
G7,4559,2025-08-04,-8.0,63,29
UA,1842,2025-08-07,62.0,-5,62
UA,476,2025-08-06,-8.0,58,43
OO,5358,2025-08-07,2.0,80,29
OO,5874,2025-08-13,4.0,58,29
OO,5668,2025-08-05,8.0,40,29
UA,2497,2025-08-01,44.0,71,56
UA,2653,2025-08-15,-2.0,82,56
OO,5234,2025-08-11,-6.0,47,29
UA,752,2025-08-14,-3.0,65,46
OO,5131,2025-08-14,2.0,12,29
UA,1967,2025-08-15,7.0,73,62
OO,5601,2025-08-12,0.0,127,29
YX,3535,2025-08-14,-7.0,47,34
UA,1872,2025-08-07,16.0,57,46
UA,349,2025-08-01,15.0,89,43
OO,4766,2025-08-11,43.0,110,29
YX,3551,2025-08-06,6.0,54,39
OO,5448,2025-08-15,-1.0,56,29
OO,5289,2025-08-02,-1.0,47,29
G7,4186,2025-08-13,45.0,90,29
UA,777,2025-08-10,6.0,89,51
UA,1823,2025-08-10,-4.0,577,62
G7,4479,2025-08-02,-8.0,40,29
UA,953,2025-08-07,18.0,255,150
YX,3598,2025-08-07,19.0,65,34
G7,4559,2025-08-06,-6.0,67,29
OO,5712,2025-08-15,-6.0,82,34
YX,3468,2025-08-03,-3.0,47,34
OO,5118,2025-08-02,1.0,57,29
UA,2006,2025-08-02,2.0,90,65
G7,4188,2025-08-09,-4.0,60,29
YX,3690,2025-08-14,0.0,57,34
UA,2133,2025-08-03,27.0,110,122
UA,881,2025-08-08,9.0,365,155
OO,5565,2025-08-06,-10.0,41,29
UA,1502,2025-08-03,-2.0,142,56
UA,1659,2025-08-03,13.0,64,70
UA,1209,2025-08-02,23.0,117,119
UA,1620,2025-08-12,-2.0,500,62
UA,1178,2025-08-08,8.0,83,43
UA,1658,2025-08-14,-5.0,408,56
G7,4611,2025-08-14,158.0,45,29
UA,1209,2025-08-11,-1.0,88,56
G7,4571,2025-08-04,1.0,80,29
G7,4431,2025-08-04,2.0,50,29
G7,4519,2025-08-08,11.0,75,29
UA,721,2025-08-13,-3.0,72,56
OO,5100,2025-08-06,-8.0,42,29
UA,2075,2025-08-05,80.0,74,51
OO,5505,2025-08-13,2.0,1417,29
UA,764,2025-08-04,3.0,63,52
UA,1941,2025-08-12,213.0,71,43
UA,1996,2025-08-12,-1.0,699,62
OO,5821,2025-08-08,-6.0,771,29
UA,2329,2025-08-07,-5.0,91,46
OO,4638,2025-08-10,-2.0,65,34
OO,5643,2025-08-13,0.0,45,29
UA,1899,2025-08-15,7.0,90,52
OO,5251,2025-08-08,0.0,68,34
UA,1304,2025-08-07,2.0,68,56
UA,1584,2025-08-10,-7.0,635,62
G7,4173,2025-08-04,-5.0,40,29
UA,2137,2025-08-04,-1.0,84,51
UA,118,2025-08-05,-6.0,90,75
UA,563,2025-08-15,-7.0,491,62
UA,1403,2025-08-05,3.0,173,43
UA,349,2025-08-10,22.0,90,43
UA,1776,2025-08-09,2.0,75,51
UA,1616,2025-08-09,72.0,67,110
YX,3690,2025-08-01,13.0,57,34
G7,4546,2025-08-11,-9.0,95,29
OO,5392,2025-08-06,6.0,165,39
UA,1967,2025-08-05,8.0,72,62
OO,5852,2025-08-10,42.0,51,34
OO,5748,2025-08-10,258.0,16,42
UA,2691,2025-08-07,-4.0,751,56
UA,1811,2025-08-06,-6.0,81,60
UA,534,2025-08-03,-5.0,76,62
UA,1830,2025-08-14,32.0,58,46
UA,791,2025-08-09,-5.0,112,68
UA,1594,2025-08-15,51.0,172,52
UA,2071,2025-08-10,-4.0,461,56
UA,1612,2025-08-14,0.0,181,43
UA,2658,2025-08-07,72.0,104,46
UA,356,2025-08-09,162.0,38,43
G7,4389,2025-08-06,-5.0,50,29
UA,1620,2025-08-10,-4.0,72,62
UA,1793,2025-08-01,-7.0,72,43
YX,3422,2025-08-08,-3.0,82,34
OO,5376,2025-08-13,-3.0,77,34
UA,2414,2025-08-09,-1.0,867,43
UA,2628,2025-08-02,2.0,90,51
G7,4188,2025-08-02,75.0,60,29
OO,5337,2025-08-03,-6.0,47,34
OO,5984,2025-08-12,-2.0,75,34
UA,1616,2025-08-12,22.0,209,56
OO,5726,2025-08-09,25.0,-8,29
OO,5020,2025-08-05,-8.0,40,29
UA,1620,2025-08-01,32.0,677,62
UA,2481,2025-08-13,10.0,75,46
G7,4461,2025-08-08,-14.0,115,33
UA,2385,2025-08-06,-2.0,141,51
UA,503,2025-08-11,3.0,75,66
UA,1301,2025-08-12,267.0,65,43
UA,714,2025-08-05,-5.0,68,43
UA,286,2025-08-10,-1.0,865,51
UA,1538,2025-08-12,-4.0,96,43
UA,349,2025-08-14,104.0,1425,51
UA,399,2025-08-03,-9.0,97,51
UA,909,2025-08-05,26.0,94,95
UA,1834,2025-08-03,39.0,69,51
YX,3465,2025-08-13,2.0,64,34
UA,729,2025-08-04,-9.0,657,54
OO,5108,2025-08-06,57.0,-15,29
YX,3571,2025-08-07,-6.0,60,34
UA,1909,2025-08-01,-2.0,73,56
OO,4739,2025-08-11,-2.0,79,29
G7,4517,2025-08-03,-2.0,145,29
UA,1421,2025-08-05,-7.0,1074,62
OO,5444,2025-08-13,-4.0,72,29
G7,4461,2025-08-02,7.0,108,29
OO,5444,2025-08-12,-6.0,40,29
OO,5748,2025-08-01,-4.0,47,42
UA,1538,2025-08-15,-13.0,85,43
UA,1859,2025-08-13,7.0,65,43
UA,1848,2025-08-15,0.0,72,43
UA,1205,2025-08-05,-7.0,67,56
UA,2430,2025-08-02,0.0,64,43
OO,5472,2025-08-02,-8.0,72,29
OO,5376,2025-08-01,189.0,-159,34
G7,4613,2025-08-14,0.0,68,29
UA,1215,2025-08-13,-4.0,870,51
UA,1448,2025-08-11,-7.0,69,51
OO,5852,2025-08-09,-1.0,75,39
UA,467,2025-08-09,2.0,78,51
UA,2195,2025-08-07,-5.0,314,57
OO,5810,2025-08-15,-5.0,100,29
OO,5763,2025-08-09,3.0,1101,34
UA,1801,2025-08-09,22.0,75,66
UA,1403,2025-08-13,42.0,65,43
OO,5712,2025-08-04,-4.0,40,34
UA,1198,2025-08-06,41.0,103,70
UA,739,2025-08-01,24.0,69,43
UA,786,2025-08-04,-2.0,227,46
UA,1069,2025-08-13,46.0,76,62
UA,3,2025-08-15,4.0,1355,145
OO,5470,2025-08-11,-1.0,43,34
UA,2488,2025-08-15,-6.0,67,51
UA,276,2025-08-02,13.0,72,62
OO,4645,2025-08-07,-4.0,88,29
OO,5964,2025-08-15,41.0,72,34
UA,1403,2025-08-03,3.0,154,43
UA,2254,2025-08-10,-4.0,74,62
UA,791,2025-08-04,-3.0,491,62
OO,5624,2025-08-09,-1.0,42,34
UA,378,2025-08-05,1.0,483,62
UA,1811,2025-08-12,28.0,81,60
UA,2487,2025-08-04,33.0,809,51
UA,1921,2025-08-09,-7.0,77,70
YX,3569,2025-08-06,-5.0,55,34
UA,2370,2025-08-01,25.0,82,56
UA,1297,2025-08-02,-8.0,57,43
OO,5125,2025-08-07,3.0,43,29
UA,1304,2025-08-14,-5.0,68,56
YX,3663,2025-08-03,3.0,80,34
UA,2497,2025-08-11,1.0,80,51
UA,1659,2025-08-02,2.0,64,70
UA,1693,2025-08-01,2.0,94,43
UA,660,2025-08-03,0.0,76,62
UA,1815,2025-08-13,-4.0,66,46
OO,5376,2025-08-11,-1.0,77,34
OO,5624,2025-08-06,20.0,40,34
G7,4390,2025-08-09,-5.0,124,29
OO,6002,2025-08-03,-2.0,84,39
G7,4184,2025-08-12,192.0,-190,29
UA,312,2025-08-08,0.0,333,46
OO,5362,2025-08-11,10.0,184,29
OO,5603,2025-08-01,78.0,86,29
UA,2008,2025-08-04,152.0,-95,66
UA,987,2025-08-02,5.0,185,155
UA,1975,2025-08-10,-4.0,154,52
UA,374,2025-08-14,-2.0,3462,52
UA,881,2025-08-15,2.0,1495,155
UA,2290,2025-08-05,-3.0,68,43
YX,3568,2025-08-14,4.0,68,42
UA,1335,2025-08-15,209.0,-125,56
OO,5534,2025-08-06,-3.0,70,34
UA,1347,2025-08-14,-1.0,105,56
G7,4431,2025-08-15,0.0,72,29
OO,5729,2025-08-01,-8.0,99,29
OO,4712,2025-08-13,-2.0,55,34
OO,4712,2025-08-15,-4.0,60,34
UA,2691,2025-08-12,-3.0,546,56
UA,2488,2025-08-01,34.0,17,51
OO,5269,2025-08-08,1.0,145,29
YX,3635,2025-08-01,15.0,125,34
UA,468,2025-08-14,-4.0,361,56
OO,5534,2025-08-03,3.0,68,34
G7,4574,2025-08-08,-2.0,68,37
OO,5695,2025-08-11,-11.0,85,34
UA,1531,2025-08-01,29.0,64,43
UA,2394,2025-08-10,85.0,133,119
UA,291,2025-08-06,116.0,508,46
UA,2232,2025-08-13,4.0,55,51
OO,5499,2025-08-15,3.0,68,29
UA,1156,2025-08-11,1.0,60,51
G7,4482,2025-08-08,20.0,40,29
UA,2011,2025-08-13,-7.0,942,60
UA,987,2025-08-15,44.0,365,155
G7,4585,2025-08-10,29.0,-25,29
G7,4458,2025-08-11,-4.0,40,29
G7,4391,2025-08-14,9.0,71,29
OO,4638,2025-08-07,12.0,50,34
OO,5234,2025-08-12,5.0,47,29
OO,5444,2025-08-01,-4.0,55,29
OO,5275,2025-08-11,-10.0,85,29
OO,4778,2025-08-06,-4.0,68,29
OO,5946,2025-08-13,2.0,100,34
G7,4416,2025-08-03,-5.0,66,29
OO,5021,2025-08-13,308.0,40,29
OO,5099,2025-08-05,11.0,1093,29
OO,5810,2025-08-01,-7.0,105,29
UA,1975,2025-08-11,-2.0,667,43
UA,1658,2025-08-01,-4.0,379,56
UA,2038,2025-08-15,36.0,-17,43
UA,2389,2025-08-06,0.0,73,56
UA,695,2025-08-14,34.0,53,56
OO,5555,2025-08-15,72.0,-45,34
UA,1363,2025-08-06,40.0,12,62
UA,2184,2025-08-15,-5.0,65,43
UA,468,2025-08-09,0.0,575,56
UA,1387,2025-08-02,3.0,759,87
OO,5376,2025-08-15,-8.0,77,34
UA,2652,2025-08-12,26.0,85,51
UA,378,2025-08-01,14.0,257,62
UA,1980,2025-08-11,4.0,2355,51
OO,5930,2025-08-02,0.0,34,34
UA,1097,2025-08-08,-5.0,86,43
UA,2182,2025-08-01,22.0,18,46
G7,4542,2025-08-07,-3.0,85,29
UA,695,2025-08-13,1.0,67,56
UA,310,2025-08-14,7.0,70,43
UA,1306,2025-08-15,-5.0,480,56
UA,721,2025-08-07,66.0,80,56
YX,3699,2025-08-09,1.0,135,39
UA,2280,2025-08-04,-2.0,112,68
UA,1100,2025-08-11,11.0,105,68
UA,2658,2025-08-05,0.0,104,46
OO,5021,2025-08-02,3.0,25,29
UA,2201,2025-08-11,-3.0,67,56
UA,2251,2025-08-08,-7.0,63,43
OO,4712,2025-08-12,49.0,257,34
G7,4436,2025-08-15,-8.0,40,29
G7,4542,2025-08-01,19.0,70,29
OO,5748,2025-08-02,-3.0,47,42
UA,782,2025-08-09,13.0,165,56
YX,3604,2025-08-15,63.0,49,39
UA,1974,2025-08-05,-6.0,99,43
YX,3451,2025-08-15,-3.0,110,34
UA,1377,2025-08-01,-6.0,110,43
G7,4554,2025-08-02,1.0,71,29
OO,4789,2025-08-14,98.0,71,34
G7,4611,2025-08-01,56.0,-50,29
OO,5380,2025-08-12,-6.0,854,70
OO,4638,2025-08-11,7.0,51,34
OO,5646,2025-08-07,68.0,-17,29
G7,4429,2025-08-01,-6.0,57,29
UA,2251,2025-08-04,0.0,70,43
G7,4482,2025-08-11,12.0,67,29
OO,5383,2025-08-04,14.0,40,29
UA,2691,2025-08-01,13.0,62,56
UA,2494,2025-08-02,5.0,130,119
UA,378,2025-08-04,0.0,73,62
G7,4517,2025-08-06,-9.0,81,29
UA,2677,2025-08-11,-3.0,231,122
UA,1641,2025-08-03,7.0,78,43
G7,4429,2025-08-15,9.0,57,29
OO,5094,2025-08-04,-9.0,96,29
UA,793,2025-08-05,2.0,64,43
G7,4546,2025-08-14,107.0,95,29
G7,4458,2025-08-13,48.0,60,29
OO,5601,2025-08-11,3.0,142,29
UA,2144,2025-08-11,5.0,73,52
YX,3628,2025-08-10,9.0,45,34
UA,1124,2025-08-11,6.0,76,56
UA,1387,2025-08-01,-1.0,191,93
UA,1616,2025-08-07,3.0,93,43
UA,343,2025-08-03,-9.0,81,46
OO,5405,2025-08-15,-5.0,47,29
UA,2427,2025-08-11,-4.0,84,43
UA,1044,2025-08-07,-1.0,441,56
YX,3422,2025-08-15,-3.0,82,34
UA,1616,2025-08-03,9.0,234,51
OO,5275,2025-08-07,-3.0,85,29
UA,1178,2025-08-14,11.0,72,51
OO,5499,2025-08-03,21.0,52,29
UA,1269,2025-08-11,-2.0,69,43
G7,4552,2025-08-04,8.0,72,29
UA,1030,2025-08-15,-1.0,70,43
UA,2092,2025-08-12,-6.0,123,57
UA,2666,2025-08-11,-8.0,285,62
OO,5493,2025-08-11,-10.0,88,29
OO,5280,2025-08-14,9.0,64,34
OO,5534,2025-08-11,0.0,208,29
UA,534,2025-08-09,4.0,76,62
OO,5274,2025-08-01,41.0,65,29
OO,5585,2025-08-15,1.0,53,29
G7,4481,2025-08-13,-3.0,2165,29
OO,5607,2025-08-05,-4.0,83,34
G7,4507,2025-08-09,1.0,79,29
OO,5124,2025-08-01,-6.0,57,29
OO,5215,2025-08-11,-10.0,74,29
UA,953,2025-08-14,2.0,255,150
UA,1495,2025-08-08,8.0,73,51
YX,3525,2025-08-14,0.0,58,42
YX,3426,2025-08-02,-8.0,92,34
UA,356,2025-08-15,12.0,1741,43
UA,2635,2025-08-04,43.0,101,43
OO,4789,2025-08-12,85.0,165,34
UA,920,2025-08-04,3.0,1755,145
UA,2148,2025-08-03,19.0,84,46
UA,2201,2025-08-03,-3.0,67,56
G7,4474,2025-08-11,-9.0,875,29
UA,729,2025-08-12,-2.0,60,52
UA,1659,2025-08-04,7.0,64,70
UA,953,2025-08-05,14.0,1695,150
UA,1448,2025-08-07,-1.0,73,43
G7,4542,2025-08-15,-9.0,85,29
YX,3694,2025-08-03,0.0,88,34
OO,5358,2025-08-11,-8.0,72,29
OO,5699,2025-08-03,3.0,93,34
G7,4554,2025-08-14,30.0,45,29
G7,4445,2025-08-11,-7.0,67,29
YX,3498,2025-08-03,-3.0,50,34
OO,5833,2025-08-12,389.0,73,70
YX,3681,2025-08-02,9.0,746,34
UA,1616,2025-08-10,-3.0,73,56
UA,1252,2025-08-11,2.0,643,43
OO,4766,2025-08-12,202.0,210,29
OO,5610,2025-08-11,174.0,-131,29
OO,5859,2025-08-14,-6.0,870,34
UA,1124,2025-08-05,22.0,24,56
YX,3440,2025-08-04,-1.0,539,42
UA,708,2025-08-14,20.0,54,43
UA,2113,2025-08-04,-2.0,98,56
UA,2133,2025-08-13,128.0,67,56
YX,3685,2025-08-04,-6.0,51,34
UA,1801,2025-08-11,12.0,75,66
UA,1403,2025-08-07,0.0,155,46
UA,1660,2025-08-07,-3.0,115,62
UA,845,2025-08-04,28.0,385,155
UA,929,2025-08-03,2.0,1555,145
YX,3464,2025-08-08,0.0,149,39
UA,276,2025-08-15,73.0,72,62
UA,1082,2025-08-11,-2.0,57,46
UA,1041,2025-08-14,8.0,57,43
UA,503,2025-08-15,4.0,75,66
UA,2071,2025-08-13,-6.0,855,56
UA,2865,2025-08-15,21.0,85,51
UA,580,2025-08-12,7.0,131,56
OO,5517,2025-08-06,15.0,60,34
OO,5094,2025-08-11,-6.0,3951,29
OO,5603,2025-08-12,171.0,241,29
UA,2649,2025-08-05,-4.0,162,64
UA,1495,2025-08-12,189.0,72,46
OO,5027,2025-08-08,92.0,-94,29
OO,5517,2025-08-09,9.0,76,34
OO,5122,2025-08-01,29.0,296,29
OO,5532,2025-08-04,-5.0,674,34
OO,5337,2025-08-01,0.0,47,34
OO,5517,2025-08-11,-2.0,85,34
YX,3568,2025-08-09,3.0,765,42
OO,4780,2025-08-03,13.0,72,29
UA,1239,2025-08-06,-3.0,73,46
OO,5292,2025-08-08,-8.0,740,42
OO,4809,2025-08-15,-3.0,72,34
OO,4645,2025-08-02,-8.0,88,29
UA,1975,2025-08-09,-5.0,98,57
OO,5610,2025-08-03,11.0,67,29
G7,4380,2025-08-06,3.0,35,29
UA,1946,2025-08-08,-9.0,105,51
UA,1909,2025-08-10,96.0,-68,56
UA,2211,2025-08-07,12.0,79,51
UA,1413,2025-08-11,0.0,94,51
UA,782,2025-08-02,57.0,183,119
UA,2337,2025-08-14,6.0,66,56
G7,4563,2025-08-11,-6.0,74,29
UA,2629,2025-08-06,-5.0,91,62
UA,1069,2025-08-02,-4.0,83,43
OO,5420,2025-08-05,-4.0,69,29
UA,2635,2025-08-14,12.0,57,43
UA,1492,2025-08-06,159.0,69,51
UA,2189,2025-08-03,-4.0,71,51
UA,2195,2025-08-09,-2.0,63,51
UA,2684,2025-08-01,-3.0,76,56
UA,1381,2025-08-13,-11.0,72,46
UA,758,2025-08-13,30.0,683,56
UA,1297,2025-08-01,3.0,53,43
UA,1823,2025-08-03,-2.0,577,62
UA,1801,2025-08-02,175.0,75,66
YX,3571,2025-08-06,-8.0,83,34
UA,1933,2025-08-08,-4.0,73,56
UA,758,2025-08-02,51.0,199,56
UA,2200,2025-08-10,15.0,63,51
YX,3685,2025-08-11,-1.0,51,34
UA,2455,2025-08-03,-4.0,70,62
OO,5652,2025-08-01,35.0,43,34
UA,1485,2025-08-10,11.0,74,56
UA,2067,2025-08-08,-6.0,494,62
OO,5821,2025-08-09,0.0,1105,29
OO,5437,2025-08-13,9.0,49,29
UA,2488,2025-08-06,118.0,-66,51
G7,4529,2025-08-14,335.0,50,29
OO,5230,2025-08-07,-7.0,45,29
UA,2616,2025-08-05,16.0,15,51
G7,4389,2025-08-04,2.0,36,29
OO,5521,2025-08-02,-3.0,73,29
OO,5699,2025-08-04,1.0,79,34
UA,1477,2025-08-13,-2.0,908,119
UA,2005,2025-08-03,0.0,85,46
UA,1252,2025-08-01,-2.0,497,43
OO,5292,2025-08-11,2.0,40,42
UA,1178,2025-08-05,-1.0,92,43
UA,2254,2025-08-11,35.0,74,62
UA,1793,2025-08-15,-1.0,53,43
OO,5499,2025-08-01,16.0,145,29
OO,5274,2025-08-14,32.0,185,29
OO,5841,2025-08-14,-1.0,57,34
OO,5045,2025-08-15,-11.0,42,29
OO,5833,2025-08-04,2.0,86,34
UA,2653,2025-08-14,-7.0,96,62
YX,3614,2025-08-10,6.0,154,34
UA,695,2025-08-07,13.0,93,56
UA,944,2025-08-13,1.0,250,155
UA,482,2025-08-03,-2.0,779,100
UA,118,2025-08-09,5.0,275,122
OO,5135,2025-08-10,-1.0,154,29
UA,1041,2025-08-04,74.0,-18,43
OO,5435,2025-08-14,-4.0,45,34
UA,2430,2025-08-14,-4.0,64,51
UA,1996,2025-08-15,-1.0,699,62
UA,611,2025-08-07,-5.0,672,66
UA,1905,2025-08-08,-8.0,65,46
UA,1580,2025-08-13,110.0,-36,65
UA,1834,2025-08-08,22.0,18,51
UA,1304,2025-08-13,-7.0,68,56
UA,1398,2025-08-11,95.0,88,51
UA,380,2025-08-11,-4.0,135,43
OO,5763,2025-08-11,39.0,-28,34
OO,5469,2025-08-03,-3.0,78,34
UA,1069,2025-08-09,7.0,80,43
UA,938,2025-08-14,72.0,435,145
OO,5392,2025-08-13,-2.0,41,34
OO,5038,2025-08-13,-8.0,85,29
YX,3493,2025-08-04,9.0,60,34
UA,2628,2025-08-09,97.0,80,51
OO,5122,2025-08-10,216.0,55,29
UA,2364,2025-08-15,-6.0,73,43
OO,5988,2025-08-10,100.0,-38,34
UA,2683,2025-08-13,20.0,63,51
UA,399,2025-08-04,-4.0,70,51
UA,1643,2025-08-03,-8.0,484,56
G7,4482,2025-08-11,0.0,-36,29
OO,4792,2025-08-08,-1.0,58,34
UA,1974,2025-08-13,125.0,104,43
G7,4188,2025-08-07,-6.0,71,29
OO,5490,2025-08-10,24.0,1289,42
UA,1693,2025-08-08,44.0,1253,62
UA,2862,2025-08-07,46.0,67,56
G7,4426,2025-08-04,-5.0,158,29
YX,3708,2025-08-14,-2.0,59,34
UA,2426,2025-08-09,45.0,71,56
UA,609,2025-08-13,23.0,61,56
G7,4574,2025-08-09,-5.0,70,37
UA,881,2025-08-12,-3.0,365,155
OO,5748,2025-08-08,14.0,47,42
UA,912,2025-08-07,17.0,150,75
OO,5859,2025-08-01,-7.0,740,34
UA,980,2025-08-12,53.0,1575,150
UA,2099,2025-08-07,-1.0,110,56
OO,5289,2025-08-10,-6.0,69,29
UA,938,2025-08-06,194.0,245,145
OO,5405,2025-08-10,7.0,47,29
UA,561,2025-08-07,-4.0,67,56
UA,2243,2025-08-05,-3.0,81,43
UA,2147,2025-08-07,62.0,5,43
UA,1377,2025-08-08,61.0,110,43
UA,1010,2025-08-13,-5.0,642,46
UA,1198,2025-08-14,-3.0,103,70
G7,4546,2025-08-01,-4.0,95,29
UA,2004,2025-08-07,-2.0,437,52
OO,5051,2025-08-14,21.0,245,29
OO,5444,2025-08-09,-7.0,46,29
YX,3693,2025-08-09,-6.0,160,39
G7,4590,2025-08-02,-9.0,50,29
OO,5219,2025-08-15,-5.0,124,29
UA,1803,2025-08-04,-4.0,82,62
UA,2649,2025-08-02,56.0,162,64
OO,5901,2025-08-10,92.0,47,34
OO,5470,2025-08-15,-4.0,43,34
UA,2133,2025-08-07,130.0,67,56
UA,276,2025-08-05,9.0,72,62
UA,739,2025-08-04,5.0,64,46
UA,467,2025-08-13,-1.0,74,43
UA,2113,2025-08-07,114.0,28,119
UA,1830,2025-08-04,-4.0,58,46
UA,845,2025-08-15,62.0,385,155
UA,1525,2025-08-06,2.0,71,51
OO,5215,2025-08-12,-5.0,74,29
UA,2666,2025-08-01,-8.0,301,62
